# BUSCO version is: 5.8.0 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
69301at3193	Missing
69326at3193	Missing
69605at3193	Complete	contig_9069	242517	243621	+	605.9	318	https://v10-1.orthodb.org/?query=69605at3193	Protein kinase domain
69714at3193	Missing
69847at3193	Complete	contig_24783	540693	538864	-	591.3	526	https://v10-1.orthodb.org/?query=69847at3193	Pentatricopeptide repeat
69936at3193	Complete	contig_5875	775580	656341	-	493.1	340	https://v10-1.orthodb.org/?query=69936at3193	Sterol 3-beta-glucosyltransferase
69954at3193	Missing
69965at3193	Missing
70084at3193	Missing
70127at3193	Missing
70143at3193	Missing
70315at3193	Complete	contig_25869	116809	183262	+	703.5	447	https://v10-1.orthodb.org/?query=70315at3193	Nitroreductase
70703at3193	Complete	contig_12113	299771	340993	+	614.2	375	https://v10-1.orthodb.org/?query=70703at3193	DNA primase large subunit
70994at3193	Complete	contig_10228	753530	749334	-	671.4	404	https://v10-1.orthodb.org/?query=70994at3193	GTP binding domain
71031at3193	Missing
71151at3193	Missing
71201at3193	Missing
71446at3193	Complete	contig_24788	4989	64611	+	243.4	211	https://v10-1.orthodb.org/?query=71446at3193	WD40-repeat-containing domain
71451at3193	Complete	contig_5363	173258	145218	-	466.7	309	https://v10-1.orthodb.org/?query=71451at3193	Peptidase M24
71522at3193	Missing
71677at3193	Complete	contig_6893	3419794	3390251	-	489.0	380	https://v10-1.orthodb.org/?query=71677at3193	Protein kinase domain
71815at3193	Complete	contig_5433	2152402	2063169	-	651.8	396	https://v10-1.orthodb.org/?query=71815at3193	FAD-linked oxidase, C-terminal
71882at3193	Fragmented	contig_20843	1031988	1015269	-	586.3	353	https://v10-1.orthodb.org/?query=71882at3193	Amino acid/polyamine transporter I
71903at3193	Complete	contig_5363	97897	117753	+	541.5	364	https://v10-1.orthodb.org/?query=71903at3193	Clathrin adaptor, mu subunit
72057at3193	Complete	contig_18940	779939	760636	-	655.8	412	https://v10-1.orthodb.org/?query=72057at3193	RED-like, N-terminal
72305at3193	Missing
72585at3193	Missing
72717at3193	Complete	contig_18751	238774	297322	+	702.0	385	https://v10-1.orthodb.org/?query=72717at3193	Pyridoxal phosphate-dependent transferase
72761at3193	Missing
73081at3193	Complete	contig_5363	1194157	1173494	-	478.1	323	https://v10-1.orthodb.org/?query=73081at3193	Phospholipid/glycerol acyltransferase
73273at3193	Missing
73541at3193	Complete	contig_10073	501055	502793	+	795.8	502	https://v10-1.orthodb.org/?query=73541at3193	Pentatricopeptide repeat
73618at3193	Complete	contig_17823	30034	31557	+	609.1	389	https://v10-1.orthodb.org/?query=73618at3193	Nuclear protein DGCR14/ESS-2
73780at3193	Complete	contig_19726	488573	491801	+	385.2	341	https://v10-1.orthodb.org/?query=73780at3193	Histone acetyltransferase type B, catalytic subunit
74386at3193	Missing
74392at3193	Complete	contig_21924	389342	262949	-	544.6	368	https://v10-1.orthodb.org/?query=74392at3193	Peptidase M20
74779at3193	Missing
74804at3193	Missing
75037at3193	Missing
75056at3193	Complete	contig_11808	2053108	2054652	+	564.1	385	https://v10-1.orthodb.org/?query=75056at3193	Pentatricopeptide repeat
75306at3193	Complete	contig_5983	1360147	1282287	-	495.2	292	https://v10-1.orthodb.org/?query=75306at3193	SAICAR synthetase/ADE2, N-terminal
75478at3193	Complete	contig_19688	1339157	1406783	+	616.2	450	https://v10-1.orthodb.org/?query=75478at3193	MIF4G-like domain superfamily
75587at3193	Missing
75849at3193	Complete	contig_20933	854907	878317	+	568.9	428	https://v10-1.orthodb.org/?query=75849at3193	Mini-chromosome maintenance complex-binding protein
75889at3193	Missing
75948at3193	Complete	contig_24507	110700	93267	-	452.6	290	https://v10-1.orthodb.org/?query=75948at3193	WD40 repeat
76286at3193	Complete	contig_5875	2169953	2117158	-	470.6	347	https://v10-1.orthodb.org/?query=76286at3193	Diphthamide synthesis DHP2
76409at3193	Missing
76452at3193	Complete	contig_25568	103897	63259	-	527.8	403	https://v10-1.orthodb.org/?query=76452at3193	Mannosyltransferase
76478at3193	Complete	contig_9744	2679387	2637514	-	549.3	352	https://v10-1.orthodb.org/?query=76478at3193	Malonyl-CoA decarboxylase
76489at3193	Complete	contig_15551	635270	623432	-	398.3	367	https://v10-1.orthodb.org/?query=76489at3193	Nucleoporin protein Ndc1-Nup
76571at3193	Fragmented	contig_6131	3092018	3065383	-	583.7	382	https://v10-1.orthodb.org/?query=76571at3193	Glutaredoxin
76883at3193	Missing
77054at3193	Missing
77167at3193	Complete	contig_5692	87911	120259	+	589.2	345	https://v10-1.orthodb.org/?query=77167at3193	Root UVB sensitive family
77313at3193	Complete	contig_10073	921474	878999	-	620.6	364	https://v10-1.orthodb.org/?query=77313at3193	Ornithine aminotransferase
77611at3193	Missing
77626at3193	Missing
78057at3193	Missing
78142at3193	Missing
78511at3193	Complete	contig_11036	699540	431106	-	711.9	663	https://v10-1.orthodb.org/?query=78511at3193	WD40 repeat
78556at3193	Missing
78590at3193	Missing
78718at3193	Complete	contig_10076	946979	900896	-	381.5	311	https://v10-1.orthodb.org/?query=78718at3193	WD40 repeat
78788at3193	Missing
78898at3193	Missing
78967at3193	Complete	contig_25678	108194	96317	-	629.5	427	https://v10-1.orthodb.org/?query=78967at3193	Pentatricopeptide repeat
79010at3193	Complete	contig_9427	454728	479678	+	368.2	405	https://v10-1.orthodb.org/?query=79010at3193	NUC153
79083at3193	Missing
79088at3193	Complete	contig_4429	2068781	2065534	-	597.7	455	https://v10-1.orthodb.org/?query=79088at3193	Pentatricopeptide repeat
79128at3193	Duplicated	contig_5720	793903	789449	-	365.8	367	https://v10-1.orthodb.org/?query=79128at3193	FAD/NAD(P)-binding domain
79128at3193	Duplicated	contig_18623	294254	400408	+	334.6	366	https://v10-1.orthodb.org/?query=79128at3193	FAD/NAD(P)-binding domain
79244at3193	Missing
79579at3193	Complete	contig_7186	1267220	1168370	-	806.9	654	https://v10-1.orthodb.org/?query=79579at3193	Winged helix-like DNA-binding domain superfamily
79662at3193	Complete	contig_7544	3272137	3347085	+	616.1	333	https://v10-1.orthodb.org/?query=79662at3193	ATPase, AAA-type, conserved site
79699at3193	Missing
79718at3193	Complete	contig_19688	155673	216160	+	432.9	333	https://v10-1.orthodb.org/?query=79718at3193	Ribosomal protein S5
79821at3193	Missing
79885at3193	Complete	contig_5462	4027965	4039089	+	574.5	413	https://v10-1.orthodb.org/?query=79885at3193	Dol-P-Glc
79981at3193	Complete	contig_20786	1169234	1164469	-	583.2	352	https://v10-1.orthodb.org/?query=79981at3193	Strictosidine synthase
80109at3193	Missing
80337at3193	Missing
80545at3193	Complete	contig_6893	1531790	1529838	-	697.2	483	https://v10-1.orthodb.org/?query=80545at3193	Pentatricopeptide repeat
80733at3193	Missing
80815at3193	Missing
81165at3193	Missing
81311at3193	Missing
81321at3193	Missing
81514at3193	Complete	contig_6131	1600417	1675291	+	474.1	333	https://v10-1.orthodb.org/?query=81514at3193	WD40 repeat
81539at3193	Complete	contig_12458	333094	377856	+	552.9	405	https://v10-1.orthodb.org/?query=81539at3193	Mur ligase, central
81543at3193	Complete	contig_11808	22060	39518	+	456.9	430	https://v10-1.orthodb.org/?query=81543at3193	DnaJ domain
81612at3193	Complete	contig_5784	5219	179445	+	356.2	244	https://v10-1.orthodb.org/?query=81612at3193	Pseudouridine synthase
81710at3193	Complete	contig_19464	259832	269836	+	569.6	489	https://v10-1.orthodb.org/?query=81710at3193	U3 small nucleolar RNA-associated protein 6
82610at3193	Complete	contig_20288	696037	760257	+	580.4	361	https://v10-1.orthodb.org/?query=82610at3193	Beta-ketoacyl synthase, C-terminal
82631at3193	Complete	contig_20583	249158	314215	+	621.1	400	https://v10-1.orthodb.org/?query=82631at3193	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
82758at3193	Complete	contig_22904	391690	390369	-	534.0	350	https://v10-1.orthodb.org/?query=82758at3193	Pentatricopeptide repeat
82968at3193	Missing
83115at3193	Complete	contig_5932	2536036	2481210	-	628.8	620	https://v10-1.orthodb.org/?query=83115at3193	WW domain
83379at3193	Missing
83962at3193	Missing
84005at3193	Fragmented	contig_5126	2064888	2037915	-	546.5	372	https://v10-1.orthodb.org/?query=84005at3193	Ecd family
84352at3193	Complete	contig_4172	2783463	2723818	-	499.9	361	https://v10-1.orthodb.org/?query=84352at3193	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
84368at3193	Fragmented	contig_14	4106876	4037703	-	366.1	209	https://v10-1.orthodb.org/?query=84368at3193	RAI1-like
84405at3193	Missing
85146at3193	Complete	contig_28	1083608	1076129	-	590.4	500	https://v10-1.orthodb.org/?query=85146at3193	Pentatricopeptide repeat
85274at3193	Complete	contig_15	3923785	3875285	-	519.1	334	https://v10-1.orthodb.org/?query=85274at3193	Ribosomal protein S23/S29, mitochondrial
85324at3193	Fragmented	contig_5784	2071329	2113909	+	473.2	278	https://v10-1.orthodb.org/?query=85324at3193	Transmembrane protein 135
85331at3193	Missing
85573at3193	Missing
85636at3193	Complete	contig_5432	1947338	1977847	+	547.5	337	https://v10-1.orthodb.org/?query=85636at3193	WD40 repeat
85734at3193	Missing
85842at3193	Complete	contig_7074	239694	238432	-	463.1	336	https://v10-1.orthodb.org/?query=85842at3193	Leucine-rich repeat
86302at3193	Missing
86444at3193	Complete	contig_23	163687	161907	-	714.6	466	https://v10-1.orthodb.org/?query=86444at3193	Pentatricopeptide repeat
86510at3193	Missing
86708at3193	Missing
86832at3193	Missing
86917at3193	Complete	contig_10073	826027	851722	+	292.2	266	https://v10-1.orthodb.org/?query=86917at3193	WW domain
86989at3193	Missing
87022at3193	Missing
87062at3193	Complete	contig_5932	774661	723164	-	392.9	342	https://v10-1.orthodb.org/?query=87062at3193	Rab3-GAP regulatory subunit
87297at3193	Complete	contig_16003	567576	568995	+	547.0	415	https://v10-1.orthodb.org/?query=87297at3193	Pentatricopeptide repeat
87393at3193	Missing
87440at3193	Complete	contig_5363	1277571	1224120	-	489.3	319	https://v10-1.orthodb.org/?query=87440at3193	Rad9/Ddc1
87523at3193	Missing
87537at3193	Complete	contig_10063	545969	548452	+	493.2	298	https://v10-1.orthodb.org/?query=87537at3193	Protein arginine N-methyltransferase
87607at3193	Complete	contig_3812	1504023	1534130	+	555.9	348	https://v10-1.orthodb.org/?query=87607at3193	Alkaline phosphatase D-related
87655at3193	Missing
88005at3193	Missing
88077at3193	Complete	contig_5775	999987	998498	-	711.1	446	https://v10-1.orthodb.org/?query=88077at3193	Pentatricopeptide repeat
88195at3193	Missing
88591at3193	Complete	contig_28	1451617	1517916	+	405.8	335	https://v10-1.orthodb.org/?query=88591at3193	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
88714at3193	Complete	contig_10076	2727351	2660504	-	573.2	334	https://v10-1.orthodb.org/?query=88714at3193	Proteasome component (PCI) domain
88949at3193	Missing
89010at3193	Complete	contig_3422	475358	574380	+	687.1	396	https://v10-1.orthodb.org/?query=89010at3193	Pyridoxal phosphate-dependent transferase
89076at3193	Complete	contig_3377	5332461	5339992	+	643.1	327	https://v10-1.orthodb.org/?query=89076at3193	Carbon-nitrogen hydrolase
89100at3193	Complete	contig_3367	102731	91344	-	391.0	264	https://v10-1.orthodb.org/?query=89100at3193	Endonuclease/exonuclease/phosphatase
89187at3193	Complete	contig_5363	426085	424232	-	578.0	337	https://v10-1.orthodb.org/?query=89187at3193	Peptide chain release factor
89263at3193	Complete	contig_7918	58661	56866	-	597.7	491	https://v10-1.orthodb.org/?query=89263at3193	Protein kinase domain
89474at3193	Complete	contig_15	228974	375285	+	465.9	330	https://v10-1.orthodb.org/?query=89474at3193	GHMP kinase, C-terminal domain
89563at3193	Complete	contig_15703	427052	378671	-	563.8	309	https://v10-1.orthodb.org/?query=89563at3193	Cation efflux protein
89599at3193	Complete	contig_14394	61262	72786	+	710.3	426	https://v10-1.orthodb.org/?query=89599at3193	beta-catenin-like protein 1
89615at3193	Missing
89638at3193	Missing
89669at3193	Missing
90102at3193	Complete	contig_13298	3474558	3460844	-	471.7	353	https://v10-1.orthodb.org/?query=90102at3193	Zinc finger, RING-type
90324at3193	Missing
90343at3193	Missing
90458at3193	Missing
90464at3193	Fragmented	contig_8917	566289	567829	+	332.2	206	https://v10-1.orthodb.org/?query=90464at3193	DNA polymerase alpha/delta/epsilon, subunit B
90521at3193	Complete	contig_11808	1394026	1381356	-	405.4	290	https://v10-1.orthodb.org/?query=90521at3193	protein SSUH2 homolog
90780at3193	Missing
90799at3193	Missing
90833at3193	Missing
90842at3193	Missing
91048at3193	Complete	contig_28	3937500	4110467	+	1004.9	761	https://v10-1.orthodb.org/?query=91048at3193	Uso1/p115-like vesicle tethering protein, C-terminal
91062at3193	Missing
91082at3193	Complete	contig_5527	609623	690839	+	292.1	286	https://v10-1.orthodb.org/?query=91082at3193	Negative regulator of systemic acquired resistance SNI1
91089at3193	Missing
91220at3193	Fragmented	contig_25	2217469	2203637	-	282.4	181	https://v10-1.orthodb.org/?query=91220at3193	Ubiquitin-associated domain
91256at3193	Missing
91402at3193	Complete	contig_9427	372895	416107	+	450.9	473	https://v10-1.orthodb.org/?query=91402at3193	Las1
91508at3193	Complete	contig_4172	2919545	2904704	-	438.7	300	https://v10-1.orthodb.org/?query=91508at3193	Rhodanese-like domain
91520at3193	Missing
91585at3193	Complete	contig_22235	1444394	1319016	-	560.0	357	https://v10-1.orthodb.org/?query=91585at3193	Sorting nexin-like
91629at3193	Missing
91873at3193	Missing
92093at3193	Complete	contig_5375	976620	1154611	+	365.0	349	https://v10-1.orthodb.org/?query=92093at3193	type 2 DNA topoisomerase 6 subunit B-like isoform X1
92112at3193	Missing
92128at3193	Fragmented	contig_6165	1488751	1536273	+	409.8	305	https://v10-1.orthodb.org/?query=92128at3193	Pentatricopeptide repeat
92659at3193	Complete	contig_7872	2886122	2874067	-	544.9	401	https://v10-1.orthodb.org/?query=92659at3193	Glycosyltransferase 61
93645at3193	Complete	contig_25849	926402	915605	-	641.6	367	https://v10-1.orthodb.org/?query=93645at3193	F-box domain
93783at3193	Missing
93984at3193	Missing
94214at3193	Complete	contig_16881	268362	259547	-	448.7	397	https://v10-1.orthodb.org/?query=94214at3193	TLDc domain
94219at3193	Complete	contig_23091	503865	460048	-	692.0	360	https://v10-1.orthodb.org/?query=94219at3193	Cyclin-like
94362at3193	Fragmented	contig_8530	3121814	3150393	+	292.7	246	https://v10-1.orthodb.org/?query=94362at3193	ApaG domain
94503at3193	Missing
94735at3193	Complete	contig_19040	745216	685286	-	822.7	740	https://v10-1.orthodb.org/?query=94735at3193	E3 ubiquitin protein ligase
94908at3193	Complete	contig_25869	158322	141598	-	422.2	291	https://v10-1.orthodb.org/?query=94908at3193	RNA-binding S4 domain
94986at3193	Complete	contig_3817	260255	167255	-	587.4	351	https://v10-1.orthodb.org/?query=94986at3193	Peptidase M14, carboxypeptidase A
95104at3193	Complete	contig_5688	177827	133893	-	413.8	278	https://v10-1.orthodb.org/?query=95104at3193	Protohaem IX farnesyltransferase
95114at3193	Complete	contig_5871	1989853	1914922	-	424.2	340	https://v10-1.orthodb.org/?query=95114at3193	S-adenosyl-L-methionine-dependent methyltransferase
95185at3193	Complete	contig_7074	265475	272672	+	599.5	479	https://v10-1.orthodb.org/?query=95185at3193	Leucine-rich repeat
95481at3193	Complete	contig_17	7942523	7876343	-	367.9	285	https://v10-1.orthodb.org/?query=95481at3193	WD40-repeat-containing domain
95793at3193	Missing
95831at3193	Complete	contig_10076	681876	670933	-	316.2	256	https://v10-1.orthodb.org/?query=95831at3193	RNA-binding domain superfamily
96092at3193	Missing
96112at3193	Complete	contig_5731	1474664	1601190	+	471.1	356	https://v10-1.orthodb.org/?query=96112at3193	Origin recognition complex subunit 4
96118at3193	Fragmented	contig_9064	1722009	1725302	+	344.0	234	https://v10-1.orthodb.org/?query=96118at3193	Zinc finger, FYVE/PHD-type
96192at3193	Complete	contig_16225	332951	331587	-	533.9	360	https://v10-1.orthodb.org/?query=96192at3193	Pentatricopeptide repeat
96292at3193	Complete	contig_15540	1653014	1631243	-	400.7	314	https://v10-1.orthodb.org/?query=96292at3193	Mediator complex, subunit Med27
96469at3193	Missing
96478at3193	Complete	contig_4429	2664284	2660719	-	476.0	331	https://v10-1.orthodb.org/?query=96478at3193	Alcohol dehydrogenase, C-terminal
96574at3193	Complete	contig_2801	3986776	4008104	+	330.8	480	https://v10-1.orthodb.org/?query=96574at3193	Treslin
96689at3193	Missing
96694at3193	Complete	contig_11500	1327955	1291861	-	596.3	335	https://v10-1.orthodb.org/?query=96694at3193	NAD(P)-binding domain
96825at3193	Complete	contig_15703	592076	568245	-	248.9	283	https://v10-1.orthodb.org/?query=96825at3193	Mediator of RNA polymerase II transcription subunit 8
97073at3193	Complete	contig_5433	2312357	2238755	-	494.6	310	https://v10-1.orthodb.org/?query=97073at3193	uncharacterized protein LOC107801567
97239at3193	Complete	contig_10247	2623442	2646468	+	384.3	369	https://v10-1.orthodb.org/?query=97239at3193	FAM178 family
97542at3193	Missing
98055at3193	Complete	contig_5363	379976	378317	-	592.1	431	https://v10-1.orthodb.org/?query=98055at3193	Pentatricopeptide repeat
98429at3193	Complete	contig_12113	475721	474293	-	567.8	409	https://v10-1.orthodb.org/?query=98429at3193	Pentatricopeptide repeat
98952at3193	Fragmented	contig_20933	2241161	2119905	-	388.9	229	https://v10-1.orthodb.org/?query=98952at3193	Radical SAM
99032at3193	Missing
99077at3193	Complete	contig_18751	659538	691877	+	616.6	313	https://v10-1.orthodb.org/?query=99077at3193	GTP binding domain
99091at3193	Complete	contig_22030	1188704	1104866	-	536.4	318	https://v10-1.orthodb.org/?query=99091at3193	Peroxisome biogenesis protein 12
99095at3193	Missing
99227at3193	Missing
99337at3193	Complete	contig_3423	380086	377157	-	516.5	459	https://v10-1.orthodb.org/?query=99337at3193	DnaJ domain
99358at3193	Missing
99652at3193	Complete	contig_20933	1212698	1241544	+	592.3	358	https://v10-1.orthodb.org/?query=99652at3193	Actin family
99659at3193	Missing
100198at3193	Complete	contig_3377	4944198	4942941	-	416.3	296	https://v10-1.orthodb.org/?query=100198at3193	Pentatricopeptide repeat
100457at3193	Missing
100472at3193	Complete	contig_4475	972179	970690	-	401.0	257	https://v10-1.orthodb.org/?query=100472at3193	Diacylglycerol kinase, catalytic domain
100558at3193	Complete	contig_22184	447500	441542	-	429.4	342	https://v10-1.orthodb.org/?query=100558at3193	Origin recognition complex, subunit 5
100693at3193	Complete	contig_10247	2960425	2961371	+	553.1	294	https://v10-1.orthodb.org/?query=100693at3193	WD40 repeat
100769at3193	Complete	contig_25000	468575	509192	+	380.9	220	https://v10-1.orthodb.org/?query=100769at3193	SOS response associated peptidase-like
101239at3193	Missing
101336at3193	Missing
101442at3193	Missing
101630at3193	Complete	contig_2801	2345787	2429685	+	498.2	351	https://v10-1.orthodb.org/?query=101630at3193	RecQ-mediated genome instability protein 1
101735at3193	Complete	contig_11808	3410979	3521240	+	621.2	375	https://v10-1.orthodb.org/?query=101735at3193	Arginine biosynthesis bifunctional protein ArgJ, chloroplastic
101744at3193	Complete	contig_5428	321047	311339	-	400.3	278	https://v10-1.orthodb.org/?query=101744at3193	Oxoglutarate/iron-dependent dioxygenase
102036at3193	Missing
102127at3193	Fragmented	contig_7544	4298500	4348525	+	240.6	174	https://v10-1.orthodb.org/?query=102127at3193	DNA-(apurinic or apyrimidinic site) lyase
102301at3193	Missing
102315at3193	Missing
102381at3193	Complete	contig_20786	1001384	808926	-	470.1	286	https://v10-1.orthodb.org/?query=102381at3193	5'-3' exonuclease, alpha-helical arch, N-terminal
102439at3193	Missing
102462at3193	Fragmented	contig_5433	2543147	2523083	-	255.0	223	https://v10-1.orthodb.org/?query=102462at3193	Ubiquitin-conjugating enzyme E2-binding protein
102470at3193	Missing
102538at3193	Missing
102565at3193	Complete	contig_18568	131712	116557	-	510.2	296	https://v10-1.orthodb.org/?query=102565at3193	Tryptophan synthase beta subunit-like PLP-dependent enzyme
102703at3193	Complete	contig_5589	427219	421366	-	640.0	416	https://v10-1.orthodb.org/?query=102703at3193	Alpha-1,3-glucosyltransferase
103054at3193	Missing
103151at3193	Complete	contig_26	177954	176661	-	524.7	323	https://v10-1.orthodb.org/?query=103151at3193	RNA 2-O ribose methyltransferase, substrate binding
103261at3193	Missing
103320at3193	Complete	contig_4472	3137711	3130948	-	349.5	290	https://v10-1.orthodb.org/?query=103320at3193	Isopenicillin N synthase-like
103418at3193	Missing
103454at3193	Complete	contig_16954	1802974	1796202	-	427.0	319	https://v10-1.orthodb.org/?query=103454at3193	Zinc finger, Mcm10/DnaG-type
103458at3193	Complete	contig_7918	980938	968615	-	473.6	291	https://v10-1.orthodb.org/?query=103458at3193	JAB1/MPN/MOV34 metalloenzyme domain
103929at3193	Missing
103930at3193	Fragmented	contig_3508	223432	300407	+	393.3	252	https://v10-1.orthodb.org/?query=103930at3193	Snurportin-1
104085at3193	Complete	contig_6956	1351188	1374741	+	219.9	279	https://v10-1.orthodb.org/?query=104085at3193	CobW/HypB/UreG, nucleotide-binding domain
104170at3193	Complete	contig_5084	597648	677594	+	597.0	344	https://v10-1.orthodb.org/?query=104170at3193	Alcohol dehydrogenase, C-terminal
104226at3193	Complete	contig_10076	1017221	1006057	-	439.0	340	https://v10-1.orthodb.org/?query=104226at3193	SET domain
104357at3193	Missing
104849at3193	Missing
104863at3193	Missing
105038at3193	Missing
105152at3193	Complete	contig_5462	1345400	1346859	+	478.6	309	https://v10-1.orthodb.org/?query=105152at3193	Cell division control protein 73, C-terminal
105160at3193	Complete	contig_3377	6262215	6313971	+	418.8	257	https://v10-1.orthodb.org/?query=105160at3193	Proline iminopeptidase
105366at3193	Complete	contig_9396	530794	538120	+	448.3	334	https://v10-1.orthodb.org/?query=105366at3193	PUB domain
105380at3193	Complete	contig_17473	1824911	1956757	+	427.2	271	https://v10-1.orthodb.org/?query=105380at3193	tRNA-dihydrouridine synthase
105405at3193	Missing
105470at3193	Missing
105656at3193	Missing
105662at3193	Complete	contig_2605	333709	354721	+	517.6	344	https://v10-1.orthodb.org/?query=105662at3193	GPI mannosyltransferase 1
105974at3193	Missing
105993at3193	Complete	contig_5760	750056	733961	-	561.6	354	https://v10-1.orthodb.org/?query=105993at3193	THIF-type NAD/FAD binding fold
106160at3193	Missing
106163at3193	Missing
106389at3193	Complete	contig_13567	248988	250307	+	565.1	334	https://v10-1.orthodb.org/?query=106389at3193	N-acetylglucosaminyltransferase II
107444at3193	Missing
107992at3193	Missing
108122at3193	Complete	contig_11976	790201	855867	+	590.0	286	https://v10-1.orthodb.org/?query=108122at3193	Replication factor C, C-terminal
108382at3193	Complete	contig_22814	1769	134	-	456.0	376	https://v10-1.orthodb.org/?query=108382at3193	DnaJ domain
108586at3193	Complete	contig_11808	1277851	1367332	+	399.9	384	https://v10-1.orthodb.org/?query=108586at3193	WD40-repeat-containing domain
108646at3193	Missing
108706at3193	Missing
108895at3193	Complete	contig_12124	1637996	1639254	+	478.0	316	https://v10-1.orthodb.org/?query=108895at3193	Plant organelle RNA recognition domain
109071at3193	Complete	contig_5084	940832	947477	+	355.6	271	https://v10-1.orthodb.org/?query=109071at3193	Mitochondrial carrier domain superfamily
109096at3193	Fragmented	contig_8530	3190972	3153723	-	213.9	194	https://v10-1.orthodb.org/?query=109096at3193	Elongator complex protein 5
109325at3193	Missing
109328at3193	Missing
109341at3193	Complete	contig_11808	2964550	2935244	-	419.8	292	https://v10-1.orthodb.org/?query=109341at3193	Origin recognition complex, subunit 2
109364at3193	Missing
109394at3193	Complete	contig_16090	666163	744918	+	579.7	350	https://v10-1.orthodb.org/?query=109394at3193	Glycosyltransferase, ALG3
109434at3193	Complete	contig_10574	1565468	1566800	+	332.2	311	https://v10-1.orthodb.org/?query=109434at3193	S-adenosyl-L-methionine-dependent methyltransferase
109474at3193	Complete	contig_3817	1907336	1864848	-	273.4	319	https://v10-1.orthodb.org/?query=109474at3193	Forkhead-associated (FHA) domain
109552at3193	Missing
109810at3193	Missing
109837at3193	Missing
109987at3193	Fragmented	contig_17102	328281	329611	+	358.7	210	https://v10-1.orthodb.org/?query=109987at3193	Zinc finger, C2HC5-type
110023at3193	Missing
110118at3193	Fragmented	contig_16	226040	228693	+	115.4	204	https://v10-1.orthodb.org/?query=110118at3193	Kinetochore protein
110122at3193	Complete	contig_8451	1880766	1948702	+	476.9	264	https://v10-1.orthodb.org/?query=110122at3193	WD40 repeat
110411at3193	Complete	contig_6893	82987	81196	-	372.9	330	https://v10-1.orthodb.org/?query=110411at3193	Sister chromatid cohesion protein Dcc1
110615at3193	Missing
110617at3193	Missing
110810at3193	Complete	contig_5170	214287	213115	-	386.3	273	https://v10-1.orthodb.org/?query=110810at3193	WD40 repeat
111086at3193	Complete	contig_21811	944	76320	+	405.9	249	https://v10-1.orthodb.org/?query=111086at3193	Queuosine salvage protein
111334at3193	Complete	contig_7872	345590	344589	-	433.9	269	https://v10-1.orthodb.org/?query=111334at3193	WD40 repeat
111422at3193	Complete	contig_5932	1878386	1886127	+	396.2	344	https://v10-1.orthodb.org/?query=111422at3193	DNA polymerase delta subunit 3
111493at3193	Duplicated	contig_10574	1128352	1086581	-	468.3	290	https://v10-1.orthodb.org/?query=111493at3193	Winged helix-like DNA-binding domain superfamily
111493at3193	Duplicated	contig_3389	3913410	3912183	-	459.6	290	https://v10-1.orthodb.org/?query=111493at3193	Winged helix-like DNA-binding domain superfamily
111634at3193	Missing
111709at3193	Missing
111753at3193	Complete	contig_10063	1021242	1024010	+	490.8	337	https://v10-1.orthodb.org/?query=111753at3193	Transferase
111918at3193	Missing
111949at3193	Complete	contig_10063	596713	582948	-	435.1	256	https://v10-1.orthodb.org/?query=111949at3193	ABC transporter, conserved site
112185at3193	Missing
112291at3193	Complete	contig_5363	2907531	2915332	+	454.7	259	https://v10-1.orthodb.org/?query=112291at3193	Pectinesterase
112507at3193	Missing
112609at3193	Missing
112709at3193	Missing
112828at3193	Complete	contig_10388	127964	160852	+	408.4	325	https://v10-1.orthodb.org/?query=112828at3193	Armadillo-type fold
113209at3193	Missing
113230at3193	Missing
113276at3193	Complete	contig_5462	3201001	3242821	+	449.2	271	https://v10-1.orthodb.org/?query=113276at3193	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
113485at3193	Complete	contig_5462	694640	683676	-	273.6	260	https://v10-1.orthodb.org/?query=113485at3193	Pleckstrin-like, plant
113514at3193	Complete	contig_8168	498974	521635	+	456.1	293	https://v10-1.orthodb.org/?query=113514at3193	Protein prenyltransferase, alpha subunit
113571at3193	Missing
113591at3193	Complete	contig_15258	257871	185767	-	425.2	335	https://v10-1.orthodb.org/?query=113591at3193	AAR2, C-terminal
113683at3193	Missing
113964at3193	Complete	contig_17711	1825334	1858791	+	512.9	254	https://v10-1.orthodb.org/?query=113964at3193	WD40 repeat
114122at3193	Missing
114237at3193	Complete	contig_19051	51558	52954	+	572.6	381	https://v10-1.orthodb.org/?query=114237at3193	Pentatricopeptide repeat
114367at3193	Missing
114420at3193	Missing
114533at3193	Complete	contig_24886	790702	745955	-	434.1	280	https://v10-1.orthodb.org/?query=114533at3193	Zinc finger, RING-type
114571at3193	Complete	contig_5895	122500	163364	+	431.6	301	https://v10-1.orthodb.org/?query=114571at3193	Zinc finger, HIT-type
115044at3193	Missing
115172at3193	Complete	contig_16225	1793555	1750566	-	397.5	262	https://v10-1.orthodb.org/?query=115172at3193	Protein phosphatase methylesterase 1
115278at3193	Complete	contig_18537	419537	494728	+	405.7	301	https://v10-1.orthodb.org/?query=115278at3193	BRCA1-A complex subunit BRE
115377at3193	Missing
